date,campaign_name,strategy_name,placement_name,creative_name,source,impressions,clicks,conversions,conversion_revenue,cpm,spend,ctr,cpc,cpa,roas
11/4/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 7,surfside,187,0,0,0.0,17.0,3.18,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 7,surfside,69,2,0,0.0,17.0,1.17,2.9,0.59,0.0,0.0
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 7,surfside,2212,3,3,435.0,17.0,37.6,0.14,12.53,12.53,11.57
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 7,surfside,63,0,0,0.0,17.0,1.07,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 7,surfside,2803,3,6,702.0,17.0,47.65,0.11,15.88,7.94,14.73
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 7,surfside,228,0,0,0.0,17.0,3.88,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 7,surfside,46,0,0,0.0,17.0,0.78,0.0,0.0,0.0,0.0
11/6/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,1,0,2,143.5,17.0,0.02,0.0,0.0,0.01,7175.0
11/5/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,1,0,2,67.5,17.0,0.02,0.0,0.0,0.01,3375.0
11/4/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,33,0,0,0.0,17.0,0.56,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,44,0,0,0.0,17.0,0.75,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,1945,1,2,220.0,17.0,33.07,0.05,33.07,16.54,6.65
11/4/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,234,0,0,0.0,17.0,3.98,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,2543,6,3,619.0,17.0,43.23,0.24,7.21,14.41,14.32
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,3060,3,5,655.0,17.0,52.02,0.1,17.34,10.4,12.59
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,272,1,0,0.0,17.0,4.62,0.37,4.62,0.0,0.0
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,36,0,0,0.0,17.0,0.61,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,2498,3,2,415.5,17.0,42.47,0.12,14.16,21.24,9.78
11/3/2025,Retention,Retention,Audience | Recent Purchasers (Last Purchased within the last 45 days),Creative 8,surfside,67,1,0,0.0,17.0,1.14,1.49,1.14,0.0,0.0
11/6/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 1,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/5/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 1,surfside,2,0,0,0.0,17.0,0.03,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 1,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,153,0,0,0.0,17.0,2.6,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,1908,2,1,59.33,17.0,32.44,0.1,16.22,32.44,1.83
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,510,2,0,0.0,17.0,8.67,0.39,4.34,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,64,0,0,0.0,17.0,1.09,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,129,0,0,0.0,17.0,2.19,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,643,1,0,0.0,17.0,10.93,0.16,10.93,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,2594,6,0,25.0,17.0,44.1,0.23,7.35,0.0,0.57
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 2,surfside,169,2,0,0.0,17.0,2.87,1.18,1.44,0.0,0.0
11/5/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 3,surfside,4,0,0,0.0,17.0,0.07,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 3,surfside,0,0,0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
11/5/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 4,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 4,surfside,3,0,0,0.0,17.0,0.05,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 4,surfside,2,0,1,93.0,17.0,0.03,0.0,0.0,0.03,3100.0
11/6/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,2,1,1,33.0,17.0,0.03,50.0,0.03,0.03,1100.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,5018,6,1,151.0,17.0,85.31,0.12,14.22,85.31,1.77
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,2134,1,1,190.0,17.0,36.28,0.05,36.28,36.28,5.24
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,565,0,0,0.0,17.0,9.61,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,137,0,0,0.0,17.0,2.33,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,45,0,0,0.0,17.0,0.77,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,7345,8,3,410.0,17.0,124.87,0.11,15.61,41.62,3.28
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,127,0,0,0.0,17.0,2.16,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,645,0,0,0.0,17.0,10.97,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,282,1,0,0.0,17.0,4.79,0.35,4.79,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 6,surfside,3095,2,0,0.0,17.0,52.62,0.06,26.31,0.0,0.0
11/8/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,2,0,0,0.0,17.0,0.03,0.0,0.0,0.0,0.0
11/7/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/6/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,2,0,0,0.0,17.0,0.03,0.0,0.0,0.0,0.0
11/6/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/5/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,1,0,1,75.0,17.0,0.02,0.0,0.0,0.02,3750.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,52,0,0,0.0,17.0,0.88,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,495,1,1,28.0,17.0,8.42,0.2,8.42,8.42,3.33
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,1843,2,2,421.0,17.0,31.33,0.11,15.67,15.67,13.44
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,166,0,0,0.0,17.0,2.82,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,4620,5,0,0.0,17.0,78.54,0.11,15.71,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,2606,0,2,398.0,17.0,44.3,0.0,0.0,22.15,8.98
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,168,1,0,0.0,17.0,2.86,0.6,2.86,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,574,0,0,0.0,17.0,9.76,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,168,0,0,0.0,17.0,2.86,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 7,surfside,6931,0,1,160.0,17.0,117.83,0.0,0.0,117.83,1.36
11/6/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,2,1,0,0.0,17.0,0.03,50.0,0.03,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,49,0,0,0.0,17.0,0.83,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,2060,3,1,35.0,17.0,35.02,0.15,11.67,35.02,1.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,5073,3,0,0.0,17.0,86.24,0.06,28.75,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,503,1,0,0.0,17.0,8.55,0.2,8.55,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,113,0,0,0.0,17.0,1.92,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,681,0,0,0.0,17.0,11.58,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,171,2,0,0.0,17.0,2.91,1.17,1.46,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,160,1,0,0.0,17.0,2.72,0.63,2.72,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,2987,0,3,286.0,17.0,50.78,0.0,0.0,16.93,5.63
11/3/2025,Retention,Retention,Retargeting	| Cart Abandoners,Creative 8,surfside,7438,8,0,0.0,17.0,126.45,0.11,15.81,0.0,0.0
11/9/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 1,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/8/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 1,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/6/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 1,surfside,1,0,0,11.0,17.0,0.02,0.0,0.0,0.0,550.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 1,surfside,3,0,0,0.0,17.0,0.05,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 1,surfside,2,0,0,0.0,17.0,0.03,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 1,surfside,3,0,0,0.0,17.0,0.05,0.0,0.0,0.0,0.0
11/6/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,2,1,3,229.75,17.0,0.03,50.0,0.03,0.01,7658.33
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,2,1,1,165.0,17.0,0.03,50.0,0.03,0.03,5500.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,138,0,0,0.0,17.0,2.35,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,2265,0,1,100.0,17.0,38.51,0.0,0.0,38.51,2.6
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,380,0,0,0.0,17.0,6.46,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,53,0,0,0.0,17.0,0.9,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,356,0,0,0.0,17.0,6.05,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,2566,1,2,562.5,17.0,43.62,0.04,43.62,21.81,12.9
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,127,0,0,0.0,17.0,2.16,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 2,surfside,90,0,0,0.0,17.0,1.53,0.0,0.0,0.0,0.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 3,surfside,1,0,0,41.0,17.0,0.02,0.0,0.0,0.0,2050.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 4,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 4,surfside,2,1,1,60.0,17.0,0.03,50.0,0.03,0.03,2000.0
11/8/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,1,0,1,55.0,17.0,0.02,0.0,0.0,0.02,2750.0
11/7/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,1,0,1,127.58,17.0,0.02,0.0,0.0,0.02,6379.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,3,1,2,271.75,17.0,0.05,33.33,0.05,0.03,5435.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,4972,2,0,0.0,17.0,84.52,0.04,42.26,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,65,0,0,0.0,17.0,1.11,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,2396,3,2,270.5,17.0,40.73,0.13,13.58,20.37,6.64
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,137,0,0,0.0,17.0,2.33,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,393,0,0,0.0,17.0,6.68,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,6732,2,0,22.0,17.0,114.44,0.03,57.22,0.0,0.19
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,267,0,0,0.0,17.0,4.54,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,91,0,0,0.0,17.0,1.55,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,369,3,0,0.0,17.0,6.27,0.81,2.09,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 6,surfside,2781,3,0,47.5,17.0,47.28,0.11,15.76,0.0,1.0
11/9/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/9/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,1,0,1,104.0,17.0,0.02,0.0,0.0,0.02,5200.0
11/6/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,2,0,2,183.0,17.0,0.03,0.0,0.0,0.02,6100.0
11/6/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,2,1,0,0.0,17.0,0.03,50.0,0.03,0.0,0.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,3,0,3,141.25,17.0,0.05,0.0,0.0,0.02,2825.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,4,0,2,146.75,17.0,0.07,0.0,0.0,0.04,2096.43
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,4624,3,0,0.0,17.0,78.61,0.06,26.2,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,2136,1,1,85.0,17.0,36.31,0.05,36.31,36.31,2.34
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,52,1,0,0.0,17.0,0.88,1.92,0.88,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,390,0,0,0.0,17.0,6.63,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,166,0,0,0.0,17.0,2.82,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,2445,5,2,410.0,17.0,41.57,0.2,8.31,20.79,9.86
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,121,0,0,0.0,17.0,2.06,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,95,0,0,0.0,17.0,1.62,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,6324,3,4,477.0,17.0,107.51,0.05,35.84,26.88,4.44
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 7,surfside,366,1,0,0.0,17.0,6.22,0.27,6.22,0.0,0.0
11/9/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,1,0,1,134.0,17.0,0.02,0.0,0.0,0.02,6700.0
11/8/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/8/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,2,0,0,0.0,17.0,0.03,0.0,0.0,0.0,0.0
11/7/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,1,0,2,286.5,17.0,0.02,0.0,0.0,0.01,14325.0
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,1,0,2,227.55,17.0,0.02,0.0,0.0,0.01,11377.5
11/5/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,1,0,0,0.0,17.0,0.02,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,368,1,0,0.0,17.0,6.26,0.27,6.26,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,130,0,0,0.0,17.0,2.21,0.0,0.0,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,4861,4,0,0.0,17.0,82.64,0.08,20.66,0.0,0.0
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,2377,0,2,102.0,17.0,40.41,0.0,0.0,20.21,2.52
11/4/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,73,1,0,0.0,17.0,1.24,1.37,1.24,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,108,0,0,0.0,17.0,1.84,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,6701,10,2,205.0,17.0,113.92,0.15,11.39,56.96,1.8
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,123,0,0,0.0,17.0,2.09,0.0,0.0,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,404,1,0,0.0,17.0,6.87,0.25,6.87,0.0,0.0
11/3/2025,Retention,Retention,Retargeting	| Website Visitors,Creative 8,surfside,2675,2,3,214.67,17.0,45.48,0.07,22.74,15.16,4.72
