impression_date,advertiser_id,advertiser_name,app_id,campaign_id,campaign_name,channel_name,creative_id,creative_name,geo_city,geo_metro,geo_region,geo_zip,impression_time,os,screen,strategy_id,strategy_name,amount_of_purchases,completed_views,cost_per_completed_view,cost_per_custom_1,cost_per_custom_2,cost_per_custom_3,cost_per_install,cost_per_lead,cost_per_page_view,cost_per_purchase,cost_per_session,cost_per_signup,cpm,frequency,households,impressions,installs,number_of_custom_1,number_of_custom_2,number_of_custom_3,number_of_leads,number_of_page_views,number_of_purchases,number_of_sessions,number_of_signups,roas,spend,view_through_rate
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,AMC,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11221, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,4.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.13,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Dove Channel,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11205, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,3.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Dove Channel,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11222, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Dove Channel,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11249, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Fawesome,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11207, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,14.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72,3.5,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Fawesome,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11211, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Fawesome,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11221, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,5.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,1.67,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Fawesome,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11222, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,4.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Fawesome,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11237, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Food Network,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11211, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Frndly TV,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11207, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,4.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,Frndly TV,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11221, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11205, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11206, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,5.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,1.25,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11207, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,6.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83,1.2,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11211, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,22.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,2.09,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.96
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11221, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,13.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,1.3,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11222, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,3.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,1.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11237, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,6.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,1.5,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,HBO Max,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11249, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,2.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,LG Channels,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11205, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,6.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55,1.5,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,LG Channels,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11206, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,12.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.28,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,LG Channels,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11207, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,40.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.07,1.74,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0
2025-12-14,7f1ae80e-ebc2-42b4-b1d8-5b53c6d411a8,Hii,pCIMmi,159147f9-0d09-49a5-aaa3-e8aea25b3246,Hii CTV #1 1st Commercial,LG Channels,6936d88a-db87-4b41-9698-aab23bcdab86,Hii NYC 4th Revision 4k,"Brooklyn, NY","501, New York, NY",New York,"11211, Brooklyn, NY",2025-12-14T00:00:00.000,WEB,TV,904b1b88-b2ea-48da-9aaa-16ab7c9b66fc,195 Apps & Channels - TV - 8 US Locations,0.0,10.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.23,1.25,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.0
